id,forecast_zone,danger_below_treeline,danger_at_treeline,danger_above_treeline,danger_rating,danger_level_text,start_date,end_date,avalanche_problems
110639,Mt Hood,2,2,3,3,considerable,2022-04-14T01:30:00+00:00,2022-04-15T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'likely', 'size': ['1.5', '2.5'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}, {'avalanche_problem_name': 'Storm Slab', 'problem_type_id': 2, 'rank': 2, 'likelihood': 'possible', 'size': ['1', '2'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Storm Slab avalanches are the release of a cohesive layer (a slab) of new snow that breaks within new snow or on the old snow surface. Storm-slabs typically last between a few hours and few days (following snowfall). Storm-slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110597,Mt Hood,2,3,3,3,considerable,2022-04-13T01:30:00+00:00,2022-04-14T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'likely', 'size': ['1.5', '2.5'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}, {'avalanche_problem_name': 'Storm Slab', 'problem_type_id': 2, 'rank': 2, 'likelihood': 'likely', 'size': ['1', '2'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Storm Slab avalanches are the release of a cohesive layer (a slab) of new snow that breaks within new snow or on the old snow surface. Storm-slabs typically last between a few hours and few days (following snowfall). Storm-slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110560,Mt Hood,3,3,3,3,considerable,2022-04-12T01:32:00+00:00,2022-04-13T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'likely', 'size': ['1.5', '2.5'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}, {'avalanche_problem_name': 'Storm Slab', 'problem_type_id': 2, 'rank': 2, 'likelihood': 'likely', 'size': ['1', '2'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Storm Slab avalanches are the release of a cohesive layer (a slab) of new snow that breaks within new snow or on the old snow surface. Storm-slabs typically last between a few hours and few days (following snowfall). Storm-slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110507,Mt Hood,3,3,4,4,high,2022-04-11T01:30:00+00:00,2022-04-12T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'very likely', 'size': ['1.5', '2.5'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}, {'avalanche_problem_name': 'Storm Slab', 'problem_type_id': 2, 'rank': 2, 'likelihood': 'likely', 'size': ['1', '2'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Storm Slab avalanches are the release of a cohesive layer (a slab) of new snow that breaks within new snow or on the old snow surface. Storm-slabs typically last between a few hours and few days (following snowfall). Storm-slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110436,Mt Hood,3,3,3,3,considerable,2022-04-10T01:40:00+00:00,2022-04-11T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'likely', 'size': ['1', '2'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110427,Mt Hood,2,2,2,2,moderate,2022-04-09T14:10:00+00:00,2022-04-10T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'possible', 'size': ['1', '2'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110381,Mt Hood,1,2,2,2,moderate,2022-04-09T01:30:00+00:00,2022-04-10T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'possible', 'size': ['1', '2'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110312,Mt Hood,1,1,2,2,moderate,2022-04-08T01:30:00+00:00,2022-04-09T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'possible', 'size': ['1', '1.5'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110248,Mt Hood,3,3,3,3,considerable,2022-04-07T01:35:00+00:00,2022-04-08T01:30:00+00:00,"[{'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 1, 'likelihood': 'likely', 'size': ['2', '2'], 'aspect': ['east middle', 'east lower', 'southeast middle', 'southeast lower', 'south middle', 'south lower', 'west middle', 'west lower', 'southwest middle', 'southwest lower', 'north lower', 'northeast lower', 'northwest lower', 'west upper', 'southwest upper', 'south upper', 'southeast upper', 'east upper', 'north upper', 'northeast upper', 'northwest upper', 'north middle', 'northeast middle', 'northwest middle'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}, {'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 2, 'likelihood': 'possible', 'size': ['2', '2'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110189,Mt Hood,3,3,3,3,considerable,2022-04-06T01:38:00+00:00,2022-04-07T01:30:00+00:00,"[{'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 1, 'likelihood': 'likely', 'size': ['2', '2'], 'aspect': ['east middle', 'east lower', 'southeast middle', 'southeast lower', 'south middle', 'south lower', 'west middle', 'west lower', 'southwest middle', 'southwest lower', 'north lower', 'northeast lower', 'northwest lower', 'west upper', 'southwest upper', 'south upper', 'southeast upper', 'east upper'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}, {'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 2, 'likelihood': 'likely', 'size': ['2', '2'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
110123,Mt Hood,3,3,3,3,considerable,2022-04-05T01:30:00+00:00,2022-04-06T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'likely', 'size': ['2', '3'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}, {'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 2, 'likelihood': 'possible', 'size': ['1', '2'], 'aspect': ['east middle', 'east lower', 'southeast middle', 'southeast lower', 'south middle', 'south lower', 'west middle', 'west lower', 'southwest middle', 'southwest lower'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}]"
110065,Mt Hood,3,4,4,4,high,2022-04-04T01:30:00+00:00,2022-04-05T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'very likely', 'size': ['1.5', '2.5'], 'aspect': ['north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
109993,Mt Hood,1,1,1,1,low,2022-04-03T01:30:00+00:00,2022-04-04T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'possible', 'size': ['1', '1'], 'aspect': ['west middle', 'southwest middle', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'northwest middle', 'north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
109990,Mt Hood,1,1,1,1,low,2022-04-02T14:24:00+00:00,2022-04-03T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'possible', 'size': ['1', '1'], 'aspect': ['west middle', 'southwest middle', 'north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'northwest middle', 'north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
109923,Mt Hood,1,1,1,1,low,2022-04-02T01:30:00+00:00,2022-04-03T01:30:00+00:00,[]
109851,Mt Hood,1,1,1,1,low,2022-04-01T01:30:00+00:00,2022-04-02T01:30:00+00:00,"[{'avalanche_problem_name': 'Wind Slab', 'problem_type_id': 3, 'rank': 1, 'likelihood': 'unlikely', 'size': ['1', '1.5'], 'aspect': ['east upper', 'east middle', 'southeast upper', 'southeast middle', 'south upper', 'south middle', 'southwest upper', 'southwest middle', 'west upper', 'west middle', 'north upper', 'northeast upper', 'northwest upper', 'north middle', 'northeast middle', 'northwest middle'], 'description': 'Wind Slab avalanches are the release of a cohesive layer of snow (a slab) formed by the wind. Wind typically transports snow from the upwind sides of terrain features and deposits snow on the downwind side. Wind slabs are often smooth and rounded and sometimes sound hollow, and can range from soft to hard. Wind slabs that form over a persistent weak layer (surface hoar, depth hoar, or near-surface facets) may be termed Persistent Slabs or may develop into Persistent Slabs.'}]"
109786,Mt Hood,1,1,1,1,low,2022-03-31T01:30:00+00:00,2022-04-01T01:30:00+00:00,"[{'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 1, 'likelihood': 'unlikely', 'size': ['1', '1'], 'aspect': ['east upper', 'east middle', 'east lower', 'southeast upper', 'southeast middle', 'southeast lower', 'south upper', 'south middle', 'south lower', 'southwest upper', 'southwest middle', 'southwest lower', 'west upper', 'west middle', 'west lower'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}]"
109722,Mt Hood,1,1,1,1,low,2022-03-30T01:30:00+00:00,2022-03-31T01:30:00+00:00,[]
109651,Mt Hood,1,1,1,1,low,2022-03-29T01:30:00+00:00,2022-03-30T01:30:00+00:00,"[{'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 1, 'likelihood': 'possible', 'size': ['1', '1.5'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower', 'north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}]"
109589,Mt Hood,1,1,1,1,low,2022-03-28T01:30:00+00:00,2022-03-29T01:30:00+00:00,"[{'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 1, 'likelihood': 'unlikely', 'size': ['1', '1'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower', 'north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}]"
109519,Mt Hood,1,1,1,1,low,2022-03-27T01:30:00+00:00,2022-03-28T01:30:00+00:00,"[{'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 1, 'likelihood': 'unlikely', 'size': ['1', '1'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower', 'north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}]"
109445,Mt Hood,1,1,1,1,low,2022-03-26T01:30:00+00:00,2022-03-27T01:30:00+00:00,"[{'avalanche_problem_name': 'Wet Loose', 'problem_type_id': 6, 'rank': 1, 'likelihood': 'unlikely', 'size': ['1', '1'], 'aspect': ['north middle', 'northeast middle', 'east middle', 'southeast middle', 'south middle', 'southwest middle', 'west middle', 'northwest middle', 'north lower', 'northeast lower', 'east lower', 'southeast lower', 'south lower', 'southwest lower', 'west lower', 'northwest lower', 'north upper', 'northeast upper', 'east upper', 'southeast upper', 'south upper', 'southwest upper', 'west upper', 'northwest upper'], 'description': 'Wet Loose avalanches are the release of wet unconsolidated snow or slush. These avalanches typically occur within layers of wet snow near the surface of the snowpack, but they may quickly gouge into lower snowpack layers. Like Loose Dry Avalanches, they start at a point and entrain snow as they move downhill, forming a fan-shaped avalanche. Other names for loose-wet avalanches include point-release avalanches or sluffs. Loose Wet avalanches can trigger slab avalanches that break into deeper snow layers.'}]"
